21.71	16.7	39.245	2.1
21.71	16.7	40.915	2.1
21.71	16.7	42.585	2.1
21.71	16.7	44.255	2.1
21.71	16.7	45.925	2.1
21.71	16.7	47.595	2.1
21.71	16.7	49.265	2.1
21.71	18.37	39.245	2.1
21.71	18.37	40.915	2.1
21.71	18.37	42.585	2.1
21.71	18.37	44.255	2.1
21.71	18.37	45.925	2.1
21.71	18.37	47.595	2.1
21.71	18.37	49.265	2.1
21.71	20.04	39.245	2.1
21.71	20.04	40.915	2.1
21.71	20.04	42.585	2.1
21.71	20.04	44.255	2.1
21.71	20.04	45.925	2.1
21.71	20.04	47.595	2.1
21.71	20.04	49.265	2.1
21.71	21.71	39.245	2.1
21.71	21.71	40.915	2.1
21.71	21.71	42.585	2.1
21.71	21.71	44.255	2.1
21.71	21.71	45.925	2.1
21.71	21.71	47.595	2.1
21.71	21.71	49.265	2.1
23.38	16.7	39.245	2.1
23.38	16.7	40.915	2.1
23.38	16.7	42.585	2.1
23.38	16.7	44.255	2.1
23.38	16.7	45.925	2.1
23.38	16.7	47.595	2.1
23.38	16.7	49.265	2.1
23.38	18.37	39.245	2.1
23.38	18.37	40.915	2.1
23.38	18.37	42.585	2.1
23.38	18.37	44.255	2.1
23.38	18.37	45.925	2.1
23.38	18.37	47.595	2.1
23.38	18.37	49.265	2.1
23.38	20.04	39.245	2.1
23.38	20.04	40.915	2.1
23.38	20.04	42.585	2.1
23.38	20.04	44.255	2.1
23.38	20.04	45.925	2.1
23.38	20.04	47.595	2.1
23.38	20.04	49.265	2.1
23.38	21.71	39.245	2.1
23.38	21.71	40.915	2.1
23.38	21.71	42.585	2.1
23.38	21.71	44.255	2.1
23.38	21.71	45.925	2.1
23.38	21.71	47.595	2.1
23.38	21.71	49.265	2.1
25.05	16.7	39.245	2.1
25.05	16.7	40.915	2.1
25.05	16.7	42.585	2.1
25.05	16.7	44.255	2.1
25.05	16.7	45.925	2.1
25.05	16.7	47.595	2.1
25.05	16.7	49.265	2.1
25.05	18.37	39.245	2.1
25.05	18.37	40.915	2.1
25.05	18.37	42.585	2.1
25.05	18.37	44.255	2.1
25.05	18.37	45.925	2.1
25.05	18.37	47.595	2.1
25.05	18.37	49.265	2.1
25.05	20.04	39.245	2.1
25.05	20.04	40.915	2.1
25.05	20.04	42.585	2.1
25.05	20.04	44.255	2.1
25.05	20.04	45.925	2.1
25.05	20.04	47.595	2.1
25.05	20.04	49.265	2.1
25.05	21.71	39.245	2.1
25.05	21.71	40.915	2.1
25.05	21.71	42.585	2.1
25.05	21.71	44.255	2.1
25.05	21.71	45.925	2.1
25.05	21.71	47.595	2.1
25.05	21.71	49.265	2.1
26.72	16.7	39.245	2.1
26.72	16.7	40.915	2.1
26.72	16.7	42.585	2.1
26.72	16.7	44.255	2.1
26.72	16.7	45.925	2.1
26.72	16.7	47.595	2.1
26.72	16.7	49.265	2.1
26.72	18.37	39.245	2.1
26.72	18.37	40.915	2.1
26.72	18.37	42.585	2.1
26.72	18.37	44.255	2.1
26.72	18.37	45.925	2.1
26.72	18.37	47.595	2.1
26.72	18.37	49.265	2.1
26.72	20.04	39.245	2.1
26.72	20.04	40.915	2.1
26.72	20.04	42.585	2.1
26.72	20.04	44.255	2.1
26.72	20.04	45.925	2.1
26.72	20.04	47.595	2.1
26.72	20.04	49.265	2.1
26.72	21.71	39.245	2.1
26.72	21.71	40.915	2.1
26.72	21.71	42.585	2.1
26.72	21.71	44.255	2.1
26.72	21.71	45.925	2.1
26.72	21.71	47.595	2.1
26.72	21.71	49.265	2.1
28.39	16.7	39.245	2.1
28.39	16.7	40.915	2.1
28.39	16.7	42.585	2.1
28.39	16.7	44.255	2.1
28.39	16.7	45.925	2.1
28.39	16.7	47.595	2.1
28.39	16.7	49.265	2.1
28.39	18.37	39.245	2.1
28.39	18.37	40.915	2.1
28.39	18.37	42.585	2.1
28.39	18.37	44.255	2.1
28.39	18.37	45.925	2.1
28.39	18.37	47.595	2.1
28.39	18.37	49.265	2.1
28.39	20.04	39.245	2.1
28.39	20.04	40.915	2.1
28.39	20.04	42.585	2.1
28.39	20.04	44.255	2.1
28.39	20.04	45.925	2.1
28.39	20.04	47.595	2.1
28.39	20.04	49.265	2.1
28.39	21.71	39.245	2.1
28.39	21.71	40.915	2.1
28.39	21.71	42.585	2.1
28.39	21.71	44.255	2.1
28.39	21.71	45.925	2.1
28.39	21.71	47.595	2.1
28.39	21.71	49.265	2.1
30.06	16.7	39.245	2.1
30.06	16.7	40.915	2.1
30.06	16.7	42.585	2.1
30.06	16.7	44.255	2.1
30.06	16.7	45.925	2.1
30.06	16.7	47.595	2.1
30.06	16.7	49.265	2.1
30.06	18.37	39.245	2.1
30.06	18.37	40.915	2.1
30.06	18.37	42.585	2.1
30.06	18.37	44.255	2.1
30.06	18.37	45.925	2.1
30.06	18.37	47.595	2.1
30.06	18.37	49.265	2.1
30.06	20.04	39.245	2.1
