Position
55.11	36.74	111.055	2.1
55.11	36.74	112.725	2.1
55.11	36.74	114.395	2.1
55.11	36.74	116.065	2.1
55.11	36.74	117.735	2.1
55.11	36.74	119.405	2.1
55.11	36.74	121.075	2.1
55.11	36.74	122.745	2.1
55.11	36.74	124.415	2.1
55.11	36.74	126.085	2.1
55.11	36.74	127.755	2.1
55.11	36.74	129.425	2.1
55.11	36.74	131.095	2.1
55.11	36.74	132.765	2.1
55.11	36.74	134.435	2.1
55.11	36.74	136.105	2.1
55.11	36.74	137.775	2.1
55.11	36.74	139.445	2.1
55.11	36.74	141.115	2.1
55.11	36.74	142.785	2.1
55.11	36.74	144.455	2.1
55.11	36.74	146.125	2.1
55.11	36.74	147.795	2.1
55.11	36.74	149.465	2.1
55.11	36.74	151.135	2.1
55.11	38.41	111.055	2.1
55.11	38.41	112.725	2.1
55.11	38.41	114.395	2.1
55.11	38.41	116.065	2.1
55.11	38.41	117.735	2.1
55.11	38.41	119.405	2.1
55.11	38.41	121.075	2.1
55.11	38.41	122.745	2.1
55.11	38.41	124.415	2.1
55.11	38.41	126.085	2.1
55.11	38.41	127.755	2.1
55.11	38.41	129.425	2.1
55.11	38.41	131.095	2.1
55.11	38.41	132.765	2.1
55.11	38.41	134.435	2.1
55.11	38.41	136.105	2.1
55.11	38.41	137.775	2.1
55.11	38.41	139.445	2.1
55.11	38.41	141.115	2.1
55.11	38.41	142.785	2.1
55.11	38.41	144.455	2.1
55.11	38.41	146.125	2.1
55.11	38.41	147.795	2.1
55.11	38.41	149.465	2.1
55.11	38.41	151.135	2.1
55.11	40.08	111.055	2.1
55.11	40.08	112.725	2.1
55.11	40.08	114.395	2.1
55.11	40.08	116.065	2.1
55.11	40.08	117.735	2.1
55.11	40.08	119.405	2.1
55.11	40.08	121.075	2.1
55.11	40.08	122.745	2.1
55.11	40.08	124.415	2.1
55.11	40.08	126.085	2.1
55.11	40.08	127.755	2.1
55.11	40.08	129.425	2.1
55.11	40.08	131.095	2.1
55.11	40.08	132.765	2.1
55.11	40.08	134.435	2.1
55.11	40.08	136.105	2.1
55.11	40.08	137.775	2.1
55.11	40.08	139.445	2.1
55.11	40.08	141.115	2.1
55.11	40.08	142.785	2.1
55.11	40.08	144.455	2.1
55.11	40.08	146.125	2.1
55.11	40.08	147.795	2.1
55.11	40.08	149.465	2.1
55.11	40.08	151.135	2.1
55.11	41.75	111.055	2.1
55.11	41.75	112.725	2.1
55.11	41.75	114.395	2.1
55.11	41.75	116.065	2.1
55.11	41.75	117.735	2.1
55.11	41.75	119.405	2.1
55.11	41.75	121.075	2.1
55.11	41.75	122.745	2.1
55.11	41.75	124.415	2.1
55.11	41.75	126.085	2.1
55.11	41.75	127.755	2.1
55.11	41.75	129.425	2.1
55.11	41.75	131.095	2.1
55.11	41.75	132.765	2.1
55.11	41.75	134.435	2.1
55.11	41.75	136.105	2.1
55.11	41.75	137.775	2.1
55.11	41.75	139.445	2.1
55.11	41.75	141.115	2.1
55.11	41.75	142.785	2.1
55.11	41.75	144.455	2.1
55.11	41.75	146.125	2.1
55.11	41.75	147.795	2.1
55.11	41.75	149.465	2.1
55.11	41.75	151.135	2.1
56.78	36.74	111.055	2.1
56.78	36.74	112.725	2.1
56.78	36.74	114.395	2.1
56.78	36.74	116.065	2.1
56.78	36.74	117.735	2.1
56.78	36.74	119.405	2.1
56.78	36.74	121.075	2.1
56.78	36.74	122.745	2.1
56.78	36.74	124.415	2.1
56.78	36.74	126.085	2.1
56.78	36.74	127.755	2.1
56.78	36.74	129.425	2.1
56.78	36.74	131.095	2.1
56.78	36.74	132.765	2.1
56.78	36.74	134.435	2.1
56.78	36.74	136.105	2.1
56.78	36.74	137.775	2.1
56.78	36.74	139.445	2.1
56.78	36.74	141.115	2.1
56.78	36.74	142.785	2.1
56.78	36.74	144.455	2.1
56.78	36.74	146.125	2.1
56.78	36.74	147.795	2.1
56.78	36.74	149.465	2.1
56.78	36.74	151.135	2.1
56.78	38.41	111.055	2.1
56.78	38.41	112.725	2.1
